volatileacidity,citricacid,residualsugar,chlorides,freesulfurdioxide,totalsulfurdioxide,density,sulphates,alcohol
0.36,0.5,1.0,0.127,63,178,0.992,0.45,9.7
0.3,0.44,18.5,0.057,65,224,1.0,0.53,9.1
0.25,0.33,1.4,0.04,42,115,0.991,0.48,11.3
0.15,0.28,3.7,0.045,57,151,0.991,0.27,11.2
0.3,0.29,1.1,0.036000000000000004,23,56,0.99,0.38,11.3
0.21,0.3,9.9,0.040999999999999995,64,174,0.995,0.5,10.1
0.22,0.33,2.0,0.045,31,101,0.993,0.55,11.4
0.32,0.49,1.7,0.031,44,109,0.991,0.46,12.5
0.48,0.32,1.4,0.021,22,121,0.9890000000000001,0.53,12.7
0.12,0.21,1.3,0.055999999999999994,35,121,0.991,0.33,11.4
0.25,0.74,10.0,0.055999999999999994,36,225,0.998,0.43,10.0
0.34,0.28,7.5,0.04,70,230,0.996,0.55,9.8
0.21,0.27,1.2,0.040999999999999995,27,99,0.993,0.33,9.8
0.23,0.3,12.9,0.054000000000000006,57,170,0.997,0.39,9.4
0.2,0.3,5.9,0.034,35,152,0.996,0.4,8.5
0.23,0.2,7.5,0.05,44,179,0.995,0.48,9.5
0.42,0.23,8.8,0.054000000000000006,42,215,0.997,0.58,9.2
0.32,0.27,1.4,0.049,38,173,0.993,0.52,9.3
0.25,0.31,2.8,0.032,11,61,0.992,0.44,11.5
0.44,0.37,2.7,0.040999999999999995,35,128,0.99,0.43,13.5
0.28,0.26,1.9,0.049,12,86,0.993,0.38,9.4
0.27,0.32,1.2,0.043,23,72,0.992,0.68,10.5
0.19,0.29,1.2,0.046,29,92,0.99,0.53,11.3
0.2,0.25,6.2,0.052000000000000005,22,106,0.9940000000000001,0.54,10.8
0.15,0.36,1.8,0.034,43,150,0.992,0.69,11.0
0.32,0.55,16.6,0.055999999999999994,53,238,1.002,0.58,8.7
0.17,0.34,1.5,0.091,42,135,0.9940000000000001,0.49,9.6
0.24,0.37,6.1,0.027000000000000003,38,112,0.991,0.34,12.4
0.24,0.35,0.6,0.042,11,71,0.993,0.38,10.6
0.27,0.36,1.2,0.034,15,80,0.991,0.36,11.4
0.34,0.37,6.2,0.031,42,133,0.991,0.41,12.5
0.22,0.32,2.2,0.027999999999999997,36,92,0.991,0.59,11.9
0.16,0.32,12.5,0.035,18,156,0.997,0.36,9.0
0.44,0.31,1.9,0.03,41,104,0.99,0.62,12.6
0.34,0.28,11.0,0.04,31,117,0.998,0.29,9.2
0.91,0.19,0.8,0.048,17,204,0.993,0.56,10.0
0.25,0.57,1.0,0.062,21,122,0.992,0.4,9.5
0.2,0.24,1.4,0.033,65,169,0.99,0.56,12.3
0.37,0.31,2.9,0.037000000000000005,5,24,0.991,0.36,11.9
0.19,0.32,7.4,0.015,47,124,0.993,0.39,11.0
0.28,0.25,3.4,0.024,27,99,0.99,0.37,13.0
0.44,0.24,11.2,0.031,41,167,0.995,0.43,11.3
0.38,0.38,1.7,0.036000000000000004,17,98,0.991,0.39,10.5
0.32,0.47,15.6,0.063,27,173,0.9990000000000001,0.56,9.0
0.35,0.53,10.1,0.053,37,151,0.996,0.4,9.4
0.3,0.32,2.0,0.044000000000000004,34,90,0.992,0.68,11.0
0.37,0.1,1.6,0.057,39,128,0.992,0.48,10.1
0.24,0.37,7.5,0.043,59,188,0.996,0.5,9.4
0.24,0.22,7.9,0.053,45,149,0.995,0.52,9.3
0.16,0.3,6.7,0.043,43,153,0.995,0.46,10.6
0.25,0.24,1.8,0.053,6,121,0.993,0.7,11.4
0.31,0.47,13.6,0.055999999999999994,54,197,0.998,0.49,9.3
0.12,0.33,2.9,0.044000000000000004,21,73,0.9890000000000001,0.32,12.9
0.24,0.29,1.6,0.052000000000000005,48,185,0.993,0.5,9.4
0.2,0.3,2.0,0.039,43,188,0.991,0.41,12.0
0.26,0.3,1.8,0.039,30,105,0.99,0.52,12.5
0.2,0.22,1.6,0.044000000000000004,17,101,0.995,0.53,10.0
0.38,0.23,6.5,0.05,18,102,0.993,0.55,11.2
0.32,0.3,2.3,0.051,20,127,0.99,0.52,12.8
0.24,0.29,9.5,0.042,56,157,0.996,0.51,10.1
0.44,0.47,5.5,0.013999999999999999,44,137,0.99,0.32,13.0
0.14,0.74,1.6,0.04,27,103,0.992,0.4,10.8
0.23,0.34,1.3,0.025,23,111,0.99,0.37,12.7
0.28,0.38,2.0,0.052000000000000005,23,156,0.991,0.52,11.1
0.26,0.59,11.8,0.046,58,164,0.998,0.46,8.9
0.27,0.48,1.1,0.047,17,132,0.991,0.49,11.6
0.38,0.29,9.9,0.037000000000000005,40,146,0.993,0.37,11.5
0.24,0.26,12.6,0.053,44,182,0.998,0.42,9.7
0.35,0.03,1.2,0.064,29,120,0.993,0.54,9.1
0.23,0.24,9.8,0.054000000000000006,59,140,0.995,0.39,10.2
0.22,0.49,9.4,0.034,29,134,0.9940000000000001,0.32,11.0
0.28,0.35,9.8,0.067,61,180,0.997,0.57,9.0
0.23,0.34,1.3,0.025,23,111,0.99,0.37,12.7
0.27,0.32,1.1,0.034,24,110,0.99,0.4,12.5
0.2,0.39,2.3,0.048,24,87,0.99,0.35,12.0
0.22,0.26,8.8,0.027000000000000003,23,112,0.993,0.41,11.4
0.37,0.36,1.0,0.034,17,93,0.991,0.32,11.7
0.29,0.28,4.7,0.059000000000000004,28,81,0.99,0.56,12.7
0.32,0.36,14.9,0.040999999999999995,47,190,0.998,0.31,10.0
0.21,0.29,1.6,0.034,29,118,0.992,0.5,11.0
0.23,0.25,8.0,0.042,16,108,0.995,0.61,10.3
0.28,0.4,8.2,0.036000000000000004,15,95,0.9940000000000001,0.33,10.2
0.19,0.37,0.8,0.027000000000000003,3,21,0.99,0.31,10.8
0.45,0.27,6.4,0.033,20,102,0.9890000000000001,0.27,13.4
0.24,0.41,17.8,0.046,39,145,1.0,0.39,8.7
0.29,0.29,4.4,0.051,26,146,0.9940000000000001,0.39,10.2
0.3,0.45,1.4,0.039,36,122,0.991,0.47,11.1
0.22,0.25,17.1,0.05,44,138,1.0,0.37,8.8
0.43,0.23,5.0,0.157,49,145,0.995,0.49,9.4
0.29,0.41,10.8,0.048,55,149,0.9940000000000001,0.59,11.0
0.28,0.26,1.7,0.042,34,130,0.993,0.5,10.7
0.31,0.32,4.5,0.024,28,94,0.9890000000000001,0.52,13.7
0.32,0.62,10.6,0.036000000000000004,56,153,0.998,0.44,8.9
0.32,0.35,1.6,0.092,24,138,0.9940000000000001,0.44,9.8
0.2,0.49,8.1,0.051,51,205,0.995,0.52,11.0
0.22,0.22,16.7,0.044000000000000004,39,110,0.9990000000000001,0.48,9.0
0.16,0.36,2.0,0.045,24,131,0.993,0.59,10.5
0.47,0.16,5.9,0.048,14,125,0.9940000000000001,0.49,9.8
0.24,0.36,1.5,0.047,17,129,0.995,0.54,10.0
0.26,0.65,1.2,0.079,17,137,0.993,0.42,9.4
0.3,0.33,3.7,0.03,54,173,0.9890000000000001,0.3,13.0
0.25,0.36,13.1,0.05,35,200,0.9990000000000001,0.46,8.9
0.26,0.15,1.2,0.053,35,124,0.993,0.46,8.8
0.28,0.42,19.8,0.066,53,195,1.0,0.44,9.1
0.28,0.43,7.1,0.045,60,221,0.995,0.45,9.4
0.41,0.14,10.4,0.037000000000000005,18,119,0.996,0.45,10.0
0.2,0.36,1.2,0.038,44,111,0.993,0.34,9.9
0.29,0.26,13.1,0.046,55,204,0.997,0.41,9.6
0.31,0.35,7.2,0.046,45,178,0.996,0.53,9.7
0.27,0.57,10.4,0.053,18,134,0.997,0.68,9.0
0.2,0.29,11.8,0.035,21,93,0.9940000000000001,0.34,11.9
0.27,0.49,7.8,0.049,62,217,0.996,0.45,9.4
0.16,0.27,15.5,0.05,25,135,0.998,0.43,8.7
0.21,0.3,8.7,0.036000000000000004,47,127,0.9940000000000001,0.39,10.6
0.23,0.31,4.5,0.046,42,124,0.993,0.64,10.8
0.64,0.28,4.4,0.032,19,78,0.99,0.62,12.9
0.26,0.36,5.2,0.04,31,141,0.993,0.59,11.0
0.24,0.18,6.7,0.046,33,160,0.996,0.56,9.8
0.3,0.29,16.9,0.054000000000000006,23,135,1.0,0.38,9.0
0.19,0.33,1.6,0.043,63,149,0.993,0.52,10.8
0.23,0.21,5.1,0.035,29,142,0.9940000000000001,0.33,10.1
0.19,0.36,1.9,0.035,30,96,0.992,0.54,10.8
0.25,0.35,14.0,0.069,42,163,0.9990000000000001,0.47,9.8
0.13,0.42,1.1,0.043,63,146,0.991,0.72,11.2
0.3,0.26,13.4,0.046,57,206,0.998,0.43,9.5
0.35,0.27,10.1,0.055999999999999994,38,187,0.995,0.56,10.6
0.18,0.37,1.2,0.036000000000000004,19,74,0.9890000000000001,0.49,12.7
0.28,0.28,8.5,0.052000000000000005,55,211,0.996,0.55,8.9
0.37,0.26,9.6,0.05,33,134,0.996,0.46,10.4
0.18,0.3,12.8,0.062,19,171,0.998,0.52,9.0
0.18,0.38,8.1,0.049,44,176,0.996,0.54,9.8
0.23,0.33,1.2,0.044000000000000004,16,218,0.992,0.44,11.0
0.42,0.74,12.8,0.076,48,209,0.998,0.58,9.0
0.36,0.58,15.0,0.044000000000000004,42,115,0.998,0.51,9.0
0.28,0.49,2.0,0.059000000000000004,10,112,0.996,0.46,10.1
0.31,0.52,13.2,0.042,61,148,0.998,0.47,9.1
0.18,0.45,4.4,0.046,57,166,0.9940000000000001,0.62,11.2
0.12,0.26,5.7,0.044000000000000004,56,158,0.995,0.37,10.5
0.2,0.3,0.9,0.019,4,28,0.9890000000000001,0.36,12.0
0.34,0.33,9.7,0.036000000000000004,46,172,0.997,0.4,10.2
0.46,0.4,10.1,0.168,19,184,0.998,0.62,9.5
0.26,0.56,15.4,0.053,32,141,0.998,0.49,9.3
0.42,0.01,1.5,0.017,25,102,0.9890000000000001,0.36,12.3
0.34,0.44,6.5,0.027000000000000003,47,126,0.991,0.37,12.5
0.24,0.32,7.6,0.038,48,203,0.996,0.54,9.7
0.36,0.34,4.2,0.026000000000000002,21,77,0.991,0.45,11.9
0.36,0.24,4.6,0.039,24,124,0.991,0.34,12.6
0.4,0.38,1.1,0.038,15,75,0.993,0.43,9.2
0.37,0.37,4.9,0.040999999999999995,40,217,0.9940000000000001,0.5,9.8
0.41,0.18,3.5,0.027000000000000003,23,109,0.99,0.54,12.8
0.29,0.31,1.7,0.035,24,79,0.991,0.69,11.4
0.16,0.27,15.5,0.05,25,135,0.998,0.43,8.7
0.32,0.47,5.1,0.044000000000000004,19,65,0.991,0.41,12.6
0.36,0.14,8.9,0.036000000000000004,38,155,0.996,0.5,9.4
0.2,0.31,7.4,0.053,32,211,0.996,0.59,10.4
0.6,0.44,11.0,0.05,50,245,0.997,0.57,9.3
0.33,0.36,6.6,0.042,34,116,0.991,0.31,12.2
0.19,0.25,4.0,0.023,23,112,0.992,0.51,11.6
0.18,0.37,1.2,0.04,16,75,0.992,0.63,10.8
0.28,0.42,1.2,0.033,29,142,0.992,0.43,10.7
0.27,0.18,7.7,0.048,45,186,0.996,0.47,9.0
0.36,0.26,13.2,0.051,54,201,0.998,0.46,9.0
0.21,0.25,1.1,0.035,26,81,0.99,0.52,11.4
0.34,0.14,1.3,0.036000000000000004,69,168,0.992,0.46,10.5
0.51,0.24,1.2,0.04,10,104,0.992,0.29,10.8
0.24,0.49,5.8,0.053,25,120,0.9940000000000001,0.98,10.5
0.17,0.74,2.4,0.053,61,182,0.995,0.76,10.5
0.2,0.28,1.1,0.018000000000000002,18,72,0.993,0.35,10.4
0.18,0.3,1.1,0.033,20,57,0.991,0.51,11.0
0.42,0.13,1.4,0.04,11,64,0.992,0.52,10.5
0.44,0.22,4.3,0.032,19,99,0.99,0.53,12.8
0.33,0.4,2.7,0.040999999999999995,35,86,0.9890000000000001,0.39,13.3
0.15,0.28,14.7,0.051,29,149,0.998,0.39,9.0
0.22,0.31,2.3,0.018000000000000002,45,80,0.9890000000000001,0.34,12.9
0.16,0.28,2.2,0.042,33,93,0.991,0.43,11.1
0.19,0.3,12.8,0.053,49,229,0.9990000000000001,0.49,9.1
0.39,0.35,1.6,0.049,10,164,0.995,0.51,9.7
0.26,0.48,6.2,0.049,55,182,0.996,0.45,9.4
0.55,0.05,8.0,0.036000000000000004,19,164,0.993,0.46,12.2
0.17,0.25,1.6,0.047,34,132,0.991,0.48,11.4
0.16,0.49,1.3,0.037000000000000005,27,104,0.992,0.57,10.6
0.34,0.29,5.2,0.076,19,92,0.991,0.39,12.5
0.14,0.34,1.3,0.055,50,153,0.995,0.8,9.6
0.45,0.27,0.8,0.039,13,82,0.993,0.32,9.5
0.21,0.74,1.2,0.047,25,111,0.992,0.41,10.7
0.32,0.34,14.5,0.039,46,150,0.995,0.5,12.5
0.37,0.34,3.2,0.027999999999999997,42,162,0.99,0.33,12.4
0.25,0.4,5.7,0.052000000000000005,56,152,0.9940000000000001,0.88,10.5
0.18,0.49,5.3,0.04,34,125,0.991,0.4,12.2
0.2,0.34,2.1,0.049,12,136,0.992,0.46,11.6
0.22,0.42,2.3,0.053,27,114,0.9940000000000001,0.43,10.0
0.23,0.35,10.3,0.042,54,140,0.997,0.47,9.2
0.24,0.27,1.5,0.04,35,105,0.9890000000000001,0.3,12.4
0.32,0.38,4.8,0.033,23,94,0.991,0.42,11.8
0.47,0.16,5.9,0.048,14,125,0.9940000000000001,0.49,9.8
0.35,0.24,2.3,0.034,25,133,0.991,0.59,12.0
0.37,0.51,6.3,0.048,35,146,0.9940000000000001,1.01,10.5
0.26,0.41,9.2,0.042,41,162,0.9940000000000001,0.38,12.0
0.21,0.37,3.2,0.021,20,80,0.991,0.47,12.0
0.14,0.59,1.5,0.049,23,142,0.996,0.62,9.5
0.35,0.24,15.4,0.055,46,198,0.9990000000000001,0.49,8.8
0.24,0.31,1.3,0.047,33,106,0.993,0.55,10.8
0.19,0.42,2.9,0.032,32,83,0.991,0.41,11.7
0.21,0.49,18.2,0.042,41,158,1.0,0.39,8.7
0.24,0.34,2.0,0.040999999999999995,14,73,0.99,0.45,11.6
0.21,0.32,2.2,0.037000000000000005,28,141,0.993,0.57,10.0
0.28,0.41,7.0,0.046,59,194,0.996,0.48,9.4
0.27,0.31,5.0,0.043,54,170,0.992,0.52,11.0
0.28,0.36,12.7,0.04,38,140,0.998,0.79,9.6
0.4,0.49,7.8,0.06,34,162,0.997,0.58,11.3
0.23,0.27,14.1,0.033,45,166,0.9990000000000001,0.43,9.7
0.25,0.35,9.2,0.034,42,150,0.995,0.36,11.5
0.34,0.28,14.7,0.047,49,198,0.998,0.46,9.5
0.26,0.38,10.5,0.044000000000000004,33,139,0.995,0.5,10.3
0.15,0.33,4.6,0.05,33,131,0.9940000000000001,0.4,9.6
0.19,0.71,1.5,0.152,9,55,0.993,0.46,9.8
0.16,0.37,7.9,0.025,38,107,0.993,0.37,11.9
0.26,0.25,10.4,0.02,7,57,0.9940000000000001,0.37,10.6
0.43,0.61,11.8,0.045,54,155,0.997,0.45,8.7
0.26,0.29,4.2,0.043,33,114,0.99,0.31,12.5
0.41,0.24,14.0,0.048,24,113,0.998,0.53,9.8
0.28,0.22,11.5,0.036000000000000004,27,150,0.9940000000000001,0.33,10.6
0.21,0.3,7.9,0.039,14,118,0.9940000000000001,0.34,10.4
0.25,0.34,13.7,0.044000000000000004,66,184,1.0,0.75,8.9
0.28,0.4,11.9,0.032,13,92,0.996,0.46,10.8
0.08,0.33,1.9,0.027999999999999997,23,93,0.991,0.7,12.0
0.34,0.44,4.2,0.047,51,144,0.991,0.76,12.3
0.27,0.31,17.7,0.051,33,173,0.9990000000000001,0.64,10.2
0.15,0.31,5.8,0.040999999999999995,53,155,0.995,0.46,10.5
0.27,0.27,9.0,0.051,43,136,0.9940000000000001,0.53,10.7
0.26,0.26,2.0,0.019,24,72,0.99,0.47,11.8
0.26,0.29,5.4,0.046,34,116,0.992,0.41,11.4
0.41,0.15,1.5,0.038,10,44,0.991,0.4,11.6
0.17,0.32,1.6,0.053,47,150,0.995,0.76,9.6
0.38,0.27,7.5,0.040999999999999995,24,160,0.995,0.43,10.0
0.34,0.27,8.8,0.063,39,184,0.997,0.63,9.2
0.48,0.02,0.9,0.043,32,99,0.992,0.47,9.8
0.31,0.32,7.4,0.175,47,159,0.995,0.5,9.4
0.16,0.31,1.2,0.026000000000000002,31,68,0.99,0.44,11.6
0.36,0.52,10.1,0.05,29,140,0.996,0.4,9.4
0.25,0.49,7.6,0.052000000000000005,67,226,0.996,0.47,8.9
0.27,0.49,1.2,0.063,35,92,0.991,0.42,12.2
0.22,0.33,2.1,0.052000000000000005,15,76,0.993,0.41,10.6
0.17,0.4,14.6,0.047,47,156,0.9990000000000001,0.78,9.1
0.22,0.29,1.3,0.036000000000000004,25,68,0.9890000000000001,0.35,12.6
0.22,0.28,2.2,0.04,24,125,0.992,0.48,10.5
0.24,0.19,5.0,0.043,17,101,0.9940000000000001,0.57,10.0
0.22,0.29,14.4,0.046,39,118,0.998,0.5,9.1
0.18,0.29,1.0,0.036000000000000004,26,101,0.99,0.37,11.7
0.24,0.29,1.0,0.038,18,122,0.991,0.42,11.5
0.57,0.44,10.7,0.051,46,195,0.998,0.51,10.4
0.29,0.5,1.8,0.042,35,127,0.9940000000000001,0.5,10.2
0.29,0.3,2.9,0.036000000000000004,25,79,0.99,0.6,12.4
0.23,0.3,1.8,0.033,16,91,0.991,0.4,11.8
0.22,0.4,1.9,0.031,25,111,0.99,0.3,11.8
0.17,0.22,5.7,0.047,42,146,0.993,0.55,9.9
0.25,0.32,0.9,0.034,40,114,0.991,0.58,10.8
0.33,0.27,0.8,0.185,12,188,0.992,0.62,9.4
0.28,0.33,1.7,0.028999999999999998,24,111,0.99,0.5,12.1
0.26,0.23,5.2,0.034,48,160,0.995,0.51,10.5
0.27,0.3,1.9,0.025,14,153,0.993,0.62,10.5
0.31,0.5,14.5,0.059000000000000004,6,148,0.998,0.44,9.1
0.39,0.79,1.4,0.19399999999999998,23,90,0.992,0.46,10.5
0.26,0.34,1.4,0.04,25,184,0.992,0.46,10.7
0.3,0.49,12.3,0.049,50,144,0.997,0.57,10.2
0.34,0.28,11.0,0.04,31,117,0.998,0.29,9.2
0.2,0.35,0.9,0.05,12,74,0.992,0.38,10.5
0.19,0.48,1.1,0.026000000000000002,23,58,0.992,0.5,10.5
0.35,0.34,1.0,0.068,32,143,0.991,0.4,10.1
0.21,0.37,1.6,0.049,23,94,0.992,0.48,10.9
0.28,0.28,20.4,0.040999999999999995,40,144,1.0,0.38,8.7
0.16,0.49,2.4,0.046,57,187,0.995,0.81,10.4
0.46,0.24,11.5,0.051,56,171,0.996,0.56,9.8
0.36,0.36,5.7,0.038,26,98,0.991,0.59,12.5
0.27,0.3,1.3,0.04,26,84,0.992,0.53,10.7
0.54,0.0,0.8,0.032,12,82,0.993,0.36,8.8
0.2,0.23,1.5,0.037000000000000005,38,93,0.99,0.49,12.0
0.27,0.24,1.2,0.044000000000000004,20,102,0.993,0.42,10.9
0.2,0.34,1.2,0.04,29,118,0.993,0.41,10.6
0.35,0.28,12.4,0.051,86,213,0.996,0.51,9.9
0.39,0.17,12.0,0.046,65,246,0.998,0.38,9.0
0.24,0.3,1.4,0.040999999999999995,15,102,0.993,0.53,10.4
0.47,0.21,1.0,0.044000000000000004,13,98,0.993,0.46,9.2
0.31,0.3,2.1,0.038,18,130,0.993,0.63,10.6
0.3,0.49,11.2,0.057999999999999996,68,215,0.997,0.6,9.4
0.21,0.26,13.1,0.05,59,150,0.998,0.46,9.0
0.18,0.28,10.2,0.039,29,115,0.995,0.45,10.9
0.2,0.33,5.4,0.027999999999999997,21,75,0.99,0.41,13.5
0.22,0.28,1.1,0.034,47,90,0.9890000000000001,0.38,12.6
0.32,0.36,2.0,0.033,37,114,0.991,0.71,12.3
0.22,0.37,1.6,0.04,31,101,0.99,0.66,12.0
0.44,0.38,9.2,0.057999999999999996,66,243,0.998,0.54,9.1
0.18,0.41,1.2,0.048,41,97,0.992,0.45,10.4
0.22,0.57,1.4,0.20800000000000002,14,96,0.993,0.43,10.0
0.23,0.29,1.8,0.047,47,187,0.993,0.5,10.2
0.28,0.39,1.9,0.028999999999999998,18,79,0.992,0.52,11.8
0.26,0.18,1.2,0.031,40,114,0.991,0.4,11.0
0.25,0.49,1.1,0.042,35,156,0.992,0.55,11.3
0.44,0.2,16.0,0.065,61,186,0.9990000000000001,0.45,8.6
0.36,0.26,8.2,0.035,14,88,0.99,0.27,13.0
0.24,0.27,11.5,0.05,51,133,0.995,0.37,10.8
0.19,0.23,6.2,0.047,36,117,0.995,0.43,9.6
0.21,0.36,18.1,0.046,32,133,1.0,0.48,8.8
0.18,0.28,10.2,0.039,29,115,0.995,0.45,10.9
0.2,0.28,1.6,0.027999999999999997,13,168,0.992,1.06,11.5
0.23,0.38,14.3,0.057999999999999996,55,194,0.998,0.44,9.0
0.39,0.24,4.7,0.034,27,77,0.991,0.36,12.7
0.24,0.28,1.9,0.032,30,92,0.991,0.39,10.9
0.15,0.32,7.9,0.034,17,81,0.995,0.31,10.0
0.22,0.23,5.0,0.045,10,122,0.993,0.63,10.0
0.14,0.41,0.9,0.037000000000000005,22,95,0.991,0.43,10.9
0.34,0.3,2.5,0.071,27,128,0.992,0.51,9.6
0.48,0.37,1.2,0.034,5,57,0.993,0.54,10.4
0.22,0.41,15.4,0.05,55,191,1.0,0.59,8.9
0.29,0.52,1.7,0.034,41,193,0.992,0.59,10.4
0.25,0.42,8.0,0.049,53,206,0.996,0.47,9.1
0.26,0.27,4.2,0.031,20,80,0.991,0.39,11.5
0.28,0.29,2.7,0.038,26,107,0.991,0.41,11.6
0.24,0.25,20.2,0.083,35,157,1.0,0.5,9.1
0.37,0.28,13.8,0.031,34,137,0.995,0.37,11.6
0.55,0.35,15.6,0.057,36,367,1.0,0.63,11.0
0.37,0.32,1.0,0.053,31,219,0.992,0.72,9.8
0.43,0.42,6.6,0.033,36,141,0.992,0.39,13.3
0.31,0.32,1.6,0.036000000000000004,34,114,0.991,0.45,11.4
0.3,0.36,2.0,0.052000000000000005,18,141,0.993,0.53,10.5
0.18,0.22,1.5,0.043,45,155,0.992,0.48,10.2
0.13,0.42,1.1,0.043,63,146,0.991,0.72,11.2
0.35,0.3,5.7,0.035,8,97,0.993,0.41,11.0
0.24,0.23,10.3,0.032,12,97,0.996,0.4,10.7
0.19,0.41,1.1,0.04,38,143,0.991,0.42,11.4
0.38,0.24,7.2,0.047,41,151,0.996,0.6,9.2
0.28,0.36,8.0,0.045,28,123,0.993,0.37,11.4
0.17,0.38,1.5,0.032,28,112,0.991,0.55,11.4
0.15,0.34,1.0,0.037000000000000005,45,79,0.9890000000000001,0.5,11.7
0.29,0.4,7.6,0.024,56,177,0.993,0.32,11.5
0.2,0.33,4.7,0.03,25,76,0.992,0.54,10.5
0.39,0.63,11.0,0.044000000000000004,55,156,0.997,0.44,8.7
0.13,0.28,0.9,0.045,32,87,0.992,0.52,11.2
0.28,0.34,8.9,0.048,32,111,0.995,0.54,11.0
0.34,0.25,12.1,0.059000000000000004,33,171,0.998,0.56,8.7
0.26,0.25,2.9,0.047,289,440,0.993,0.64,10.5
0.22,0.22,1.2,0.038,5,124,0.991,0.37,11.2
0.29,0.39,6.8,0.031,22,98,0.991,0.8,12.9
0.24,0.3,17.5,0.055999999999999994,43,184,1.0,0.5,9.2
0.28,0.27,10.3,0.03,26,108,0.9940000000000001,0.36,10.7
0.24,0.27,16.8,0.04,48,129,0.997,0.38,10.5
0.16,0.25,1.4,0.057,21,125,0.991,0.44,11.1
0.28,0.36,1.0,0.035,8,70,0.99,0.46,12.1
0.31,0.3,8.0,0.027999999999999997,33,122,0.992,0.63,12.6
0.34,0.15,1.2,0.053,61,183,0.9940000000000001,0.43,9.2
0.19,0.43,10.9,0.045,53,154,0.998,0.77,10.4
0.2,0.49,3.5,0.057,14,108,0.993,0.35,11.5
0.28,0.54,12.9,0.049,62,163,0.998,0.45,9.1
0.24,0.3,2.0,0.033,28,92,0.992,0.69,10.9
0.29,0.49,11.4,0.035,57,137,0.997,0.54,8.9
0.3,0.35,4.6,0.032,32,148,0.995,0.45,11.5
0.26,0.32,14.5,0.07400000000000001,29,107,0.998,0.42,9.2
0.2,0.34,16.0,0.05,51,166,0.9990000000000001,0.6,9.2
0.18,0.31,11.8,0.039,96,249,0.998,0.52,9.5
0.41,0.29,1.8,0.032,26,74,0.9890000000000001,0.35,13.0
0.21,0.27,1.7,0.038,41,150,0.993,0.71,10.5
0.45,0.34,19.8,0.04,12,67,0.998,0.38,11.0
0.22,0.31,1.4,0.053,34,114,0.993,0.77,10.6
0.21,0.27,1.2,0.051,20,89,0.9940000000000001,0.46,9.1
0.11,0.32,1.6,0.027999999999999997,12,90,0.99,0.52,12.2
0.33,0.31,7.4,0.045,34,143,0.992,0.55,12.2
0.22,0.45,14.2,0.038,53,141,0.9990000000000001,0.46,9.2
0.42,0.62,19.3,0.04,41,172,1.0,0.67,9.7
0.22,0.56,8.2,0.044000000000000004,37,181,0.998,0.68,9.5
0.16,0.34,1.1,0.037000000000000005,41,115,0.99,0.68,12.0
0.33,0.28,31.6,0.053,35,176,1.01,0.38,8.8
0.28,0.49,20.2,0.06,30,145,1.002,0.44,8.5
0.24,0.3,2.5,0.042,31,104,0.991,0.56,11.3
0.14,0.28,1.3,0.026000000000000002,10,56,0.9940000000000001,0.45,9.9
0.23,0.39,2.3,0.033,29,102,0.991,0.54,12.3
0.16,0.29,1.0,0.031,40,123,0.99,0.4,12.1
0.52,0.49,14.0,0.034,37,156,0.996,0.38,11.8
0.3,0.74,13.5,0.039,46,165,0.998,0.4,8.7
0.34,0.3,4.7,0.028999999999999998,34,148,0.992,0.49,12.3
0.32,0.34,1.3,0.042,20,69,0.991,0.65,12.0
0.19,0.23,5.7,0.12300000000000001,27,104,0.995,0.54,9.4
0.23,0.3,1.2,0.03,27,80,0.992,0.68,10.5
0.34,0.1,1.4,0.049,29,118,0.9940000000000001,0.41,9.5
0.33,0.26,15.6,0.049,67,210,0.9990000000000001,0.68,9.5
0.3,0.27,11.6,0.027999999999999997,22,97,0.993,0.38,11.7
0.24,0.31,13.1,0.05,26,180,0.9990000000000001,0.53,9.1
0.21,0.29,13.1,0.042,28,125,0.9990000000000001,0.45,8.6
0.2,0.24,5.3,0.075,49,201,0.995,0.43,9.5
0.24,0.22,10.7,0.042,26,81,0.995,0.36,9.7
0.28,0.47,11.2,0.04,61,183,0.996,0.51,9.5
0.36,0.32,1.7,0.033,22,96,0.99,0.38,11.2
0.41,0.0,1.6,0.063,36,87,0.991,0.67,10.8
0.21,0.36,15.7,0.045,68,183,0.9990000000000001,0.76,9.4
0.33,0.28,1.4,0.034,26,109,0.992,0.57,10.6
0.3,0.23,4.2,0.038,42,119,0.992,0.5,11.0
0.33,0.31,4.0,0.03,27,108,0.99,0.43,12.2
0.21,0.41,2.2,0.05,24,108,0.9940000000000001,0.45,9.5
0.19,0.33,1.3,0.031,22,87,0.99,0.62,12.3
0.27,0.28,15.2,0.046,6,41,0.997,0.39,10.9
0.18,0.3,6.4,0.048,40,251,0.996,0.52,10.0
0.12,0.19,4.9,0.055,27,127,0.995,0.41,9.4
0.22,0.28,12.0,0.055999999999999994,68,143,0.998,0.3,9.2
0.23,0.32,8.5,0.057999999999999996,47,186,0.996,0.4,9.9
0.35,0.28,9.6,0.051,26,157,0.997,0.53,9.2
0.27,0.74,1.5,0.036000000000000004,27,122,0.993,0.48,11.2
0.11,0.34,8.8,0.043,41,113,0.996,0.4,9.3
0.33,0.28,4.0,0.04,24,81,0.99,0.64,12.6
0.25,0.32,5.6,0.039,15,68,0.992,0.52,11.1
0.21,0.3,6.3,0.039,47,136,0.991,0.31,12.7
